Citing_Pmid	Ref_Pmid	Citing_Pubyear	Ref_Pubyear	AID_cos_sim	Year_Diff	AID_cos_dist	Diffusion_Z_value
20299739	11777997	2010.0	2002.0	0.5209785	8.0	0.4790215	0.3928584381553012
19238541	11777997	2010.0	2002.0	0.4627713	8.0	0.5372287	0.7426534126192303
20638620	11777997	2010.0	2002.0	0.38727102	8.0	0.61272898	1.196370796630478
20013794	11777997	2010.0	2002.0	0.5936386	8.0	0.4063614	-0.0437909424032299
20102397	11777997	2010.0	2002.0	0.51045126	8.0	0.48954874	0.456121671002366
20378071	11777997	2010.0	2002.0	0.43920216	8.0	0.56079784	0.8842916760030861
20967718	11777997	2010.0	2002.0	0.60327995	8.0	0.39672005	-0.1017304374665176
20028494	11777997	2010.0	2002.0	0.46403685	8.0	0.5359631499999999	0.7350481158529738
20800644	11777997	2010.0	2002.0	0.5324623	8.0	0.4675376999999999	0.3238467776090306
20109058	11777997	2010.0	2002.0	0.30029592	8.0	0.6997040800000001	1.7190458760621927
20228724	11777997	2010.0	2002.0	0.50807893	8.0	0.4919210699999999	0.4703781394765408
20687781	11777997	2010.0	2002.0	0.5022671	8.0	0.4977329	0.5053042126502842
20214939	11777997	2010.0	2002.0	0.512529	8.0	0.487471	0.443635535090611
20014925	11777997	2010.0	2002.0	0.50160474	8.0	0.49839526	0.5092846514840698
20410290	11777997	2010.0	2002.0	0.47758964	8.0	0.5224103600000001	0.6536029023404711
20059339	11777997	2010.0	2002.0	0.6512957	8.0	0.3487042999999999	-0.3902801022007157
20352151	11777997	2010.0	2002.0	0.51417357	8.0	0.48582643	0.4337525254087482
20578234	11777997	2010.0	2002.0	0.67675716	8.0	0.32324284	-0.5432902238096289
20404540	11777997	2010.0	2002.0	0.30902964	8.0	0.69097036	1.6665607648667542
20680813	11777997	2010.0	2002.0	0.57053304	8.0	0.4294669599999999	0.0950614464794988
20680817	11777997	2010.0	2002.0	0.49329743	8.0	0.5067025700000001	0.5592072605309568
20670189	11777997	2010.0	2002.0	0.65181255	8.0	0.3481874499999999	-0.3933861016741775
20584315	11777997	2010.0	2002.0	0.36762953	8.0	0.63237047	1.3144059279026148
20930032	11777997	2010.0	2002.0	0.3859207	8.0	0.6140793	1.2044855169729465
20008042	11777997	2010.0	2002.0	0.58150554	8.0	0.41849446	0.0291224327955311
20336144	11777997	2010.0	2002.0	0.57845056	8.0	0.42154944	0.0474812724423073
20668107	11777997	2010.0	2002.0	0.55599105	8.0	0.4440089499999999	0.1824512371017021
19560469	11777997	2010.0	2002.0	0.6022462	8.0	0.3977538	-0.0955181380456194
19895889	11777997	2010.0	2002.0	0.3945652	8.0	0.6054348	1.1525365715374434
21106945	11777997	2010.0	2002.0	0.5985011	8.0	0.4014989	-0.0730120364144665
20859204	11777997	2010.0	2002.0	0.62442136	8.0	0.3755786399999999	-0.2287793072125536
20842469	11777997	2010.0	2002.0	0.5024921	8.0	0.4975079	0.5039520797654453
21050418	11777997	2010.0	2002.0	0.5278298	8.0	0.4721702	0.3516856913379879
19941452	11777997	2010.0	2002.0	0.5803007	8.0	0.4196993	0.0363628940620603
19951966	11777997	2010.0	2002.0	0.51343125	8.0	0.48656875	0.4382134822224078
20563360	11777997	2010.0	2002.0	0.3615251	8.0	0.6384749000000001	1.3510903747745977
19875689	11777997	2010.0	2002.0	0.34556377	8.0	0.65443623	1.447009660013542
20556805	11777997	2010.0	2002.0	0.5351774	8.0	0.4648226	0.3075304398506948
20528755	11777997	2010.0	2002.0	0.5106649	8.0	0.4893351	0.4548378058045128
25619752	11777997	2015.0	2002.0	0.8639719	13.0	0.1360280999999999	-1.9609009731466625
25813284	11777997	2015.0	2002.0	0.4382306	13.0	0.5617694	0.8543751746157415
26070113	11777997	2015.0	2002.0	0.4130934	13.0	0.5869066000000001	1.0205985585851458
26270808	11777997	2015.0	2002.0	0.52588683	13.0	0.47411317	0.2747356293760025
26265085	11777997	2015.0	2002.0	0.49595654	13.0	0.50404346	0.4726540167455428
26371341	11777997	2015.0	2002.0	0.621871	13.0	0.378129	-0.3599736280152149
26371367	11777997	2015.0	2002.0	0.24643998	13.0	0.75356002	2.1226184900999643
25633820	11777997	2015.0	2002.0	0.57025313	13.0	0.42974687	-0.0186429696804457
26314416	11777997	2015.0	2002.0	0.38847992	13.0	0.61152008	1.1833587680302404
26018921	11777997	2015.0	2002.0	0.32040396	13.0	0.6795960400000001	1.6335209355813511
26743269	11777997	2015.0	2002.0	0.49742383	13.0	0.50257617	0.4629513486256064
26338480	11777997	2015.0	2002.0	0.6495082	13.0	0.3504918	-0.5427286248899348
25656611	11777997	2015.0	2002.0	0.3859292	13.0	0.6140708	1.2002257742981794
26474484	11777997	2015.0	2002.0	0.6729552	13.0	0.3270448	-0.6977753160063125
24747545	11777997	2015.0	2002.0	0.44153887	13.0	0.55846113	0.8324987590052336
25889431	11777997	2015.0	2002.0	0.853713	13.0	0.1462869999999999	-1.893062507692924
24992980	11777997	2015.0	2002.0	0.5568115	13.0	0.4431885	0.0702417599101472
25552694	11777997	2015.0	2002.0	0.8707443	13.0	0.1292556999999999	-2.005684451242648
25575564	11777997	2015.0	2002.0	0.7347027	13.0	0.2652972999999999	-1.1060896231547128
25861640	11777997	2015.0	2002.0	0.56918997	13.0	0.4308100299999999	-0.0116126698498797
25523899	11777997	2015.0	2002.0	0.652896	13.0	0.3471039999999999	-0.5651309441701869
25727843	11777997	2015.0	2002.0	0.8080265	13.0	0.1919735	-1.590953894493436
25769705	11777997	2015.0	2002.0	0.40035167	13.0	0.59964833	1.104855097826766
25677239	11777997	2015.0	2002.0	0.4100929	13.0	0.5899071	1.0404398003941058
22361741	11777997	2012.0	2002.0	0.5318719	10.0	0.4681281	0.3337990735100413
22413976	11777997	2012.0	2002.0	0.550166	10.0	0.4498339999999999	0.2136546429601251
22727190	11777997	2012.0	2002.0	0.7032142	10.0	0.2967858	-0.7914720829072092
22388688	11777997	2012.0	2002.0	0.51042813	10.0	0.48957187	0.474628605189291
22276168	11777997	2012.0	2002.0	0.45551214	10.0	0.54448786	0.8352831520997631
22917225	11777997	2012.0	2002.0	0.5875578	10.0	0.4124422	-0.0319117701586582
22394394	11777997	2012.0	2002.0	0.5366593	10.0	0.4633407	0.3023583660243129
22405796	11777997	2012.0	2002.0	0.5932068	10.0	0.4067931999999999	-0.0690109380967625
22548049	11777997	2012.0	2002.0	0.68705034	10.0	0.31294966	-0.6853177623782647
22383995	11777997	2012.0	2002.0	0.53145444	10.0	0.46854556	0.3365406947965417
22904145	11777997	2012.0	2002.0	0.60165906	10.0	0.39834094	-0.1245201987086445
22251563	11777997	2012.0	2002.0	0.6068858	10.0	0.3931141999999999	-0.1588462219036892
22228016	11777997	2012.0	2002.0	0.5414044	10.0	0.4585956	0.2711954589995118
22847771	11777997	2012.0	2002.0	0.7252962	10.0	0.2747038	-0.9364931178530784
22624699	11777997	2012.0	2002.0	0.46296412	10.0	0.53703588	0.7863431171393461
22884677	11777997	2012.0	2002.0	0.6498558	10.0	0.3501442	-0.4410468319763285
22688972	11777997	2012.0	2002.0	0.8542459	10.0	0.1457541	-1.7833556733262894
22430385	11777997	2012.0	2002.0	0.55436224	10.0	0.44563776	0.1860963118451332
22684511	11777997	2012.0	2002.0	0.65531164	10.0	0.34468836	-0.4768774434833964
22571670	11777997	2012.0	2002.0	0.36808178	10.0	0.63191822	1.409472142811201
23034562	11777997	2012.0	2002.0	0.54898673	10.0	0.45101327	0.2213993651719096
21981277	11777997	2012.0	2002.0	0.58366716	10.0	0.41633284	-0.0063604324446011
22700450	11777997	2012.0	2002.0	0.61389095	10.0	0.3861090499999999	-0.204851751427784
22652782	11777997	2012.0	2002.0	0.5467521	10.0	0.4532479	0.2360750446991757
22479345	11777997	2012.0	2002.0	0.57163924	10.0	0.42836076	0.0726315703923756
22003051	11777997	2012.0	2002.0	0.54861665	10.0	0.4513833499999999	0.2238298236726232
22658631	11777997	2012.0	2002.0	0.52495307	10.0	0.47504693	0.3792377062070128
22652005	11777997	2012.0	2002.0	0.5340586	10.0	0.4659413999999999	0.3194381688312918
22454205	11777997	2012.0	2002.0	0.63134897	10.0	0.36865103	-0.3195053212360301
22455973	11777997	2012.0	2002.0	0.54591686	10.0	0.45408314	0.2415603888359473
22457105	11777997	2012.0	2002.0	0.4455095	10.0	0.5544905	0.9009743578325295
14694776	11777997	2003.0	2002.0	0.5668531	1.0	0.4331469	0.541748506575135
14633792	11777997	2003.0	2002.0	0.59889513	1.0	0.4011048699999999	0.3536724706001853
12939249	11777997	2003.0	2002.0	0.54958653	1.0	0.45041347	0.6430975172490523
12724751	11777997	2003.0	2002.0	0.54923505	1.0	0.45076495	0.6451605876951035
12705474	11777997	2003.0	2002.0	0.56271887	1.0	0.43728113	0.5660150586696407
12628711	11777997	2003.0	2002.0	0.5747724	1.0	0.4252276	0.495264855205468
13680240	11777997	2003.0	2002.0	0.58870757	1.0	0.41129243	0.4134700521222353
14512886	11777997	2003.0	2002.0	0.36555144	1.0	0.63444856	1.7233221536872885
12776265	11777997	2003.0	2002.0	0.41214502	1.0	0.58785498	1.449833369478495
14678256	11777997	2003.0	2002.0	0.54968125	1.0	0.45031875	0.642541542420755
12628964	11777997	2003.0	2002.0	0.7200004	1.0	0.2799996	-0.3571750979613554
12628942	11777997	2003.0	2002.0	0.5816778	1.0	0.4183222	0.4547324588865885
12633542	11777997	2003.0	2002.0	0.5303651	1.0	0.4696348999999999	0.7559209045366233
12900745	11777997	2003.0	2002.0	0.5915682	1.0	0.4084318	0.3966791075163216
12562949	11777997	2003.0	2002.0	0.43648788	1.0	0.56351212	1.3069488951460897
12911047	11777997	2003.0	2002.0	0.50211436	1.0	0.49788564	0.9217433319096378
14499856	11777997	2003.0	2002.0	0.56688285	1.0	0.4331171499999999	0.5415738839912891
12957085	11777997	2003.0	2002.0	0.625679	1.0	0.374321	0.1964600811957575
12957092	11777997	2003.0	2002.0	0.5397753	1.0	0.4602247	0.7006861671079567
14519068	11777997	2003.0	2002.0	0.59301925	1.0	0.40698075	0.3881619276746745
14627325	11777997	2003.0	2002.0	0.52506477	1.0	0.47493523	0.7870320749512043
12910262	11777997	2003.0	2002.0	0.59194237	1.0	0.4080576299999999	0.3944828543332131
12615698	11777997	2003.0	2002.0	0.46635264	1.0	0.53364736	1.1316527083519563
14630442	11777997	2003.0	2002.0	0.46557844	1.0	0.53442156	1.1361970042986176
12904523	11777997	2003.0	2002.0	0.5872934	1.0	0.4127066	0.4217707586565807
12505991	11777997	2003.0	2002.0	0.89717764	1.0	0.10282236	-1.3971464407315308
15248451	11777997	2003.0	2002.0	0.5640959	1.0	0.4359041	0.5579323515559347
12556202	11777997	2003.0	2002.0	0.4018546	1.0	0.5981453999999999	1.5102347049156482
12954753	11777997	2003.0	2002.0	0.5553703	1.0	0.4446297	0.609148715172816
12667955	11777997	2003.0	2002.0	0.54972684	1.0	0.4502731599999999	0.6422739443166365
12590266	11777997	2003.0	2002.0	0.4799232	1.0	0.5200768	1.051998044438334
12919098	11777997	2003.0	2002.0	0.51401055	1.0	0.48598945	0.851916661801507
12707031	11777997	2003.0	2002.0	0.3896432	1.0	0.6103567999999999	1.5819115526592054
12676808	11777997	2003.0	2002.0	0.9455346	1.0	0.0544654	-1.6809856777773482
12892772	11777997	2003.0	2002.0	0.4627605	1.0	0.5372395	1.1527373728337962
12947003	11777997	2003.0	2002.0	0.54549766	1.0	0.45450234	0.6670978212627773
12626668	11777997	2003.0	2002.0	0.5067879	1.0	0.4932121	0.8943112098758478
14724532	11777997	2003.0	2002.0	0.45881492	1.0	0.54118508	1.1758966123083876
14680341	11777997	2003.0	2002.0	0.5416824	1.0	0.4583176	0.689492125775125
12649081	11777997	2003.0	2002.0	0.5012261	1.0	0.4987739	0.9269571220382626
12890048	11777997	2003.0	2002.0	0.6443302	1.0	0.3556698	0.0869837539413366
12665618	11777997	2003.0	2002.0	0.558774	1.0	0.441226	0.5891701306808865
14672745	11777997	2003.0	2002.0	0.39570087	1.0	0.60429913	1.546355048878254
12934939	11777997	2003.0	2002.0	0.55618256	1.0	0.44381744	0.6043810197121658
12769752	11777997	2003.0	2002.0	0.60783774	1.0	0.39216226	0.301182330616235
14647535	11777997	2003.0	2002.0	0.5694021	1.0	0.4305979	0.5267867261979194
12857042	11777997	2003.0	2002.0	0.5818224	1.0	0.4181776	0.4538837050840995
12878835	11777997	2003.0	2002.0	0.64759564	1.0	0.3524043599999999	0.0678167095651205
12679204	11777997	2003.0	2002.0	0.5164283	1.0	0.4835717	0.8377252751765512
12898189	11777997	2003.0	2002.0	0.5300412	1.0	0.4699588	0.7578220895755329
12898588	11777997	2003.0	2002.0	0.54313076	1.0	0.4568692399999999	0.6809907353368574
12928492	11777997	2003.0	2002.0	0.93221724	1.0	0.06778276	-1.6028172134680845
14566083	11777997	2003.0	2002.0	0.48930514	1.0	0.51069486	0.9969291837901532
12667437	11777997	2003.0	2002.0	0.55370677	1.0	0.44629323	0.6189130817914541
12923898	11777997	2003.0	2002.0	0.6156914	1.0	0.3843086	0.2550839641676979
12583951	11777997	2003.0	2002.0	0.5351723	1.0	0.4648276999999999	0.7277042428538654
12679323	11777997	2003.0	2002.0	0.61664873	1.0	0.38335127	0.2494647561612172
14691018	11777997	2003.0	2002.0	0.62558806	1.0	0.37441194	0.1969938686839897
12690288	11777997	2003.0	2002.0	0.62654346	1.0	0.3734565399999999	0.1913859891342085
12574141	11777997	2003.0	2002.0	0.95160854	1.0	0.04839146	-1.7166376810352464
14671774	11777997	2003.0	2002.0	0.68905544	1.0	0.31094456	-0.1755384972152924
12531740	11777997	2003.0	2002.0	0.452558	1.0	0.547442	1.212622647176103
12878832	11777997	2003.0	2002.0	0.51885396	1.0	0.48114604	0.8234874594881259
12923453	11777997	2003.0	2002.0	0.43033907	1.0	0.56966093	1.3430403603486103
12893756	11777997	2003.0	2002.0	0.4601758	1.0	0.5398242	1.1679087003116262
12674207	11777997	2003.0	2002.0	0.53643453	1.0	0.46356547	0.7202953734754693
12957133	11777997	2003.0	2002.0	0.49304262	1.0	0.50695738	0.974991421952478
12757870	11777997	2003.0	2002.0	0.5648585	1.0	0.4351414999999999	0.5534561437428058
12757871	11777997	2003.0	2002.0	0.5507773	1.0	0.4492227	0.636108094251886
12757872	11777997	2003.0	2002.0	0.57410955	1.0	0.42589045	0.4991555637668792
14529935	11777997	2003.0	2002.0	0.57160974	1.0	0.42839026	0.5138286152399144
12757868	11777997	2003.0	2002.0	0.55266523	1.0	0.44733477	0.6250265744293847
12757869	11777997	2003.0	2002.0	0.60268414	1.0	0.3973158599999999	0.3314322448382894
12811417	11777997	2003.0	2002.0	0.55978185	1.0	0.44021815	0.5832543871135358
12481294	11777997	2003.0	2002.0	0.5009277	1.0	0.4990723	0.9287086305767333
12958145	11777997	2003.0	2002.0	0.91062605	1.0	0.08937395	-1.476084124859717
12814831	11777997	2003.0	2002.0	0.5398986	1.0	0.4601014	0.6999624372058338
12522113	11777997	2003.0	2002.0	0.6223206	1.0	0.3776794	0.2161727697869069
14610014	11777997	2003.0	2002.0	0.51204896	1.0	0.48795104	0.863430541271943
15856599	11777997	2003.0	2002.0	0.43192106	1.0	0.5680789399999999	1.3337546063513754
12600902	11777997	2003.0	2002.0	0.70955014	1.0	0.2904498599999999	-0.2958355550014505
13678453	11777997	2003.0	2002.0	0.5139582	1.0	0.4860417999999999	0.8522239388524078
12791519	11777997	2003.0	2002.0	0.5444118	1.0	0.4555882	0.6734714575281374
14615542	11777997	2003.0	2002.0	0.5175675	1.0	0.4824325	0.8310385508902727
12568297	11777997	2003.0	2002.0	0.46481454	1.0	0.53518546	1.1406808426784352
15030288	11777997	2003.0	2002.0	0.58089495	1.0	0.41910505	0.4593275274500656
12757862	11777997	2003.0	2002.0	0.5507086	1.0	0.4492914	0.6365113403530689
12733103	11777997	2003.0	2002.0	0.45588166	1.0	0.54411834	1.1931138708055518
12960322	11777997	2003.0	2002.0	0.5754606	1.0	0.4245394	0.4912253505936202
12965073	11777997	2003.0	2002.0	0.49175882	1.0	0.50824118	0.9825269000412454
12537212	11777997	2003.0	2002.0	0.5808927	1.0	0.4191072999999999	0.4593407342001042
12965310	11777997	2003.0	2002.0	0.5308007	1.0	0.4691993	0.7533640777291244
12783394	11777997	2003.0	2002.0	0.47770864	1.0	0.52229136	1.0649967734897916
12957863	11777997	2003.0	2002.0	0.5538666	1.0	0.4461334	0.6179749329653694
12971622	11777997	2003.0	2002.0	0.51642567	1.0	0.48357433	0.8377407123999299
12788375	11777997	2003.0	2002.0	0.927082	1.0	0.072918	-1.5726750663263458
12798841	11777997	2003.0	2002.0	0.4881474	1.0	0.5118526	1.0037247316967508
14596947	11777997	2003.0	2002.0	0.46384642	1.0	0.53615358	1.146363384388435
12799293	11777997	2003.0	2002.0	0.7481917	1.0	0.2518083	-0.5226486323466798
12801836	11777997	2003.0	2002.0	0.6210807	1.0	0.3789192999999999	0.2234505695082521
12805561	11777997	2003.0	2002.0	0.5032723	1.0	0.4967277	0.9149466100697032
12750394	11777997	2003.0	2002.0	0.94767106	1.0	0.0523289399999999	-1.6935259858607947
14557056	11777997	2003.0	2002.0	0.56227916	1.0	0.43772084	0.5685960098072105
12538864	11777997	2003.0	2002.0	0.42742175	1.0	0.5725782500000001	1.3601640563588338
14505575	11777997	2003.0	2002.0	0.9513162	1.0	0.0486838	-1.7149217426768804
14505565	11777997	2003.0	2002.0	0.627511	1.0	0.3724889999999999	0.1857068518308853
12730096	11777997	2003.0	2002.0	0.59332746	1.0	0.4066725399999999	0.386352837706035
23282236	11777997	2013.0	2002.0	0.55060816	11.0	0.44939184	0.1733747151579995
23874657	11777997	2013.0	2002.0	0.48628247	11.0	0.51371753	0.59819730006806
23254697	11777997	2013.0	2002.0	0.51268554	11.0	0.48731446	0.4238249700244761
23545574	11777997	2013.0	2002.0	0.62904626	11.0	0.37095374	-0.3446496759901374
23281411	11777997	2013.0	2002.0	0.9377082	11.0	0.0622918	-2.383128598084157
23498165	11777997	2013.0	2002.0	0.40100235	11.0	0.59899765	1.161408064225276
23378254	11777997	2013.0	2002.0	0.60736716	11.0	0.39263284	-0.2014755988753226
23775735	11777997	2013.0	2002.0	0.5215786	11.0	0.4784214	0.3650930273595741
22736676	11777997	2013.0	2002.0	0.51037943	11.0	0.48962057	0.4390550843269726
23135991	11777997	2013.0	2002.0	0.4158179	11.0	0.5841821	1.0635625495037977
24126344	11777997	2013.0	2002.0	0.46364585	11.0	0.53635415	0.7476950733842386
23949886	11777997	2013.0	2002.0	0.55335236	11.0	0.44664764	0.1552513473789648
23394400	11777997	2013.0	2002.0	0.41755447	11.0	0.58244553	1.052093816618425
23934537	11777997	2013.0	2002.0	0.5295673	11.0	0.4704327	0.3123336992579869
23323616	11777997	2013.0	2002.0	0.6023664	11.0	0.3976336	-0.1684493571091657
23354783	11777997	2013.0	2002.0	0.6569987	11.0	0.3430012999999999	-0.5292544243471843
23547965	11777997	2013.0	2002.0	0.47534308	11.0	0.52465692	0.6704437063971529
22507976	11777997	2013.0	2002.0	0.5162624	11.0	0.4837376	0.4002025120133549
23757309	11777997	2013.0	2002.0	0.8367249	11.0	0.1632751	-1.7162101936527685
24253457	11777997	2013.0	2002.0	0.49378037	11.0	0.5062196299999999	0.5486793351710311
23816072	11777997	2013.0	2002.0	0.424663	11.0	0.575337	1.005147346405502
23463815	11777997	2013.0	2002.0	0.7465722	11.0	0.2534278	-1.1208197197904404
23630447	11777997	2013.0	2002.0	0.43709382	11.0	0.5629061799999999	0.9230511716897438
23568056	11777997	2013.0	2002.0	0.8573316	11.0	0.1426684	-1.852301878957133
23658251	11777997	2013.0	2002.0	0.65782064	11.0	0.34217936	-0.5346827170781435
23667482	11777997	2013.0	2002.0	0.4840107	11.0	0.5159893	0.6132006246141494
22006278	11777997	2013.0	2002.0	0.6410877	11.0	0.3589122999999999	-0.424174289979345
23044434	11777997	2013.0	2002.0	0.5408829	11.0	0.4591170999999999	0.2376027101025138
21659438	11777997	2013.0	2002.0	0.4901635	11.0	0.5098365	0.5725660290049207
23064904	11777997	2013.0	2002.0	0.42564017	11.0	0.57435983	0.9986938767995552
23860201	11777997	2013.0	2002.0	0.5406276	11.0	0.4593724	0.2392887737254236
15170096	11777997	2004.0	2002.0	0.52097267	2.0	0.47902733	0.4934672041715827
14992951	11777997	2004.0	2002.0	0.45990658	2.0	0.54009342	0.8012082401251741
15579450	11777997	2004.0	2002.0	0.3896254	2.0	0.6103746	1.155388492065994
15509544	11777997	2004.0	2002.0	0.4450943	2.0	0.5549057	0.8758543553756286
15094278	11777997	2004.0	2002.0	0.6426349	2.0	0.3573651	-0.1196465664435664
15274810	11777997	2004.0	2002.0	0.54222715	2.0	0.45777285	0.3863557828597733
15170587	11777997	2004.0	2002.0	0.6110314	2.0	0.3889686	0.0396184827803042
15269336	11777997	2004.0	2002.0	0.5397268	2.0	0.4602732	0.3989562342599951
15107841	11777997	2004.0	2002.0	0.56754977	2.0	0.43245023	0.2587430715848397
14871237	11777997	2004.0	2002.0	0.6046467	2.0	0.3953533	0.0717940190272278
14990857	11777997	2004.0	2002.0	0.47860107	2.0	0.5213989299999999	0.7069978245045885
14702188	11777997	2004.0	2002.0	0.48258853	2.0	0.51741147	0.6869031193871741
14702342	11777997	2004.0	2002.0	0.57988936	2.0	0.42011064	0.1965580158551771
15671663	11777997	2004.0	2002.0	0.49843055	2.0	0.50156945	0.6070676551156363
16265312	11777997	2004.0	2002.0	0.61025685	2.0	0.38974315	0.0435218081675668
15828152	11777997	2004.0	2002.0	0.43350795	2.0	0.56649205	0.9342434769309944
15001531	11777997	2004.0	2002.0	0.6133225	2.0	0.3866775	0.02807254153086
14699629	11777997	2004.0	2002.0	0.6999613	2.0	0.3000387	-0.4085415280088139
15516935	11777997	2004.0	2002.0	0.45993078	2.0	0.54006922	0.8010862848293612
14742250	11777997	2004.0	2002.0	0.5037955	2.0	0.4962045	0.5800311235342105
14699633	11777997	2004.0	2002.0	0.57988334	2.0	0.42011666	0.1965883534948795
15582549	11777997	2004.0	2002.0	0.5414042	2.0	0.4585958	0.3905030188386612
14699637	11777997	2004.0	2002.0	0.70388925	2.0	0.29611075	-0.42833633396698
15358665	11777997	2004.0	2002.0	0.51763535	2.0	0.4823646499999999	0.510285544990663
15277195	11777997	2004.0	2002.0	0.49386293	2.0	0.5061370700000001	0.6300860620685356
14697368	11777997	2004.0	2002.0	0.5269118	2.0	0.4730881999999999	0.4635371068153731
15460845	11777997	2004.0	2002.0	0.5296089	2.0	0.4703910999999999	0.4499451387022938
17060962	11777997	2004.0	2002.0	0.68391687	2.0	0.31608313	-0.3276860235957284
14977395	11777997	2004.0	2002.0	0.891064	2.0	0.108936	-1.371598813509299
15544040	11777997	2004.0	2002.0	-0.0693863	2.0	1.0693863	3.468566494338923
15539118	11777997	2004.0	2002.0	0.14849845	2.0	0.85150155	2.370541736515242
15246732	11777997	2004.0	2002.0	0.61980605	2.0	0.38019395	-0.0046011468231332
15648736	11777997	2004.0	2002.0	0.4391574	2.0	0.5608426	0.9057732147025132
14970913	11777997	2004.0	2002.0	0.5113434	2.0	0.4886566	0.5419936699282218
15545526	11777997	2004.0	2002.0	-0.21477959	2.0	1.21477959	4.201272349344556
15366141	11777997	2004.0	2002.0	0.6790016	2.0	0.3209984	-0.302915643147404
